"Stock","Year","Length","CatchNo"
"KOB-SE",2010,1010,0.7862127635
"KOB-SE",2010,1020,0.6734808564
"KOB-SE",2010,1030,0.1147078669
"KOB-SE",2010,1040,0.5740806081
"KOB-SE",2010,1050,0.0854357658
"KOB-SE",2010,1060,0
"KOB-SE",2010,1070,0.1643989873
"KOB-SE",2010,1080,1.5322848497
"KOB-SE",2010,1090,0.4634002388
"KOB-SE",2010,1100,0.1147078669
"KOB-SE",2010,1110,1.1543203767
"KOB-SE",2010,1120,0.3279713908
"KOB-SE",2010,1130,0.7071067812
"KOB-SE",2010,1140,0
"KOB-SE",2010,1150,0
"KOB-SE",2010,1160,0
"KOB-SE",2010,1170,0.377964473
"KOB-SE",2010,1180,0
"KOB-SE",2010,1190,0
"KOB-SE",2010,1200,0.377964473
"KOB-SE",2010,1210,0
"KOB-SE",2010,1220,1
"SLNG-E",2008,190,0
"SLNG-E",2008,200,0.6323516497
"SLNG-E",2008,210,124.1259416476
"SLNG-E",2008,220,124.3128741982
"SLNG-E",2008,230,133.5267493726
"SLNG-E",2008,240,299.0849118016
"SLNG-E",2008,250,330.640322489
"SLNG-E",2008,260,350.8085964789
"SLNG-E",2008,270,278.1448450585
"SLNG-E",2008,280,268.5574498731
"SLNG-E",2008,290,254.1150110433
"SLNG-E",2008,300,220.8674300401
"SLNG-E",2008,310,194.0597897815
"SLNG-E",2008,320,108.9320117189
"SLNG-E",2008,330,158.7526601952
"SLNG-E",2008,340,111.9126119162
"SLNG-E",2008,350,83.9741667942
"SLNG-E",2008,360,69.0531405851
"SLNG-E",2008,370,24.7441683545
"SLNG-E",2008,380,22.7035188194
"SLNG-E",2008,390,29.50655869
"SLNG-E",2008,400,13.4255798561
"SLNG-E",2008,410,0.8859381763
"SLNG-E",2008,420,0
"SLNG-E",2008,430,0.5
"SLNG-E",2008,440,0
"SLNG-E",2008,450,0
"SLNG-E",2009,190,0
"SLNG-E",2009,200,0
"SLNG-E",2009,210,103.8936775559
"SLNG-E",2009,220,104.0550322177
"SLNG-E",2009,230,114.170177842
"SLNG-E",2009,240,203.5823451963
"SLNG-E",2009,250,228.6508532886
"SLNG-E",2009,260,252.7430786256
"SLNG-E",2009,270,221.3233129908
"SLNG-E",2009,280,231.5156416455
"SLNG-E",2009,290,222.6131371748
"SLNG-E",2009,300,217.0561471677
"SLNG-E",2009,310,198.7682120332
"SLNG-E",2009,320,132.966111057
"SLNG-E",2009,330,156.0533931782
"SLNG-E",2009,340,112.8067808242
"SLNG-E",2009,350,66.8982791084
"SLNG-E",2009,360,47.4639195601
"SLNG-E",2009,370,35.6634599503
"SLNG-E",2009,380,31.5455622965
"SLNG-E",2009,390,27.8431698015
"SLNG-E",2009,400,19.5763465512
"SLNG-E",2009,410,5.9956845017
"SLNG-E",2009,420,0.7760131822
"SLNG-E",2009,430,0
"SLNG-E",2009,440,0
"SLNG-E",2009,450,0
"SLNG-E",2010,190,0.1217161239
"SLNG-E",2010,200,0.3042903097
"SLNG-E",2010,210,3.365159122
"SLNG-E",2010,220,8.548571745
"SLNG-E",2010,230,30.977399523
"SLNG-E",2010,240,104.1692820775
"SLNG-E",2010,250,197.8056258499
"SLNG-E",2010,260,263.4434045771
"SLNG-E",2010,270,295.6300946757
"SLNG-E",2010,280,320.8498607938
"SLNG-E",2010,290,308.4596490193
"SLNG-E",2010,300,303.80512052
"SLNG-E",2010,310,252.5149379227
"SLNG-E",2010,320,169.4576743441
"SLNG-E",2010,330,123.8076528814
"SLNG-E",2010,340,88.9888662148
"SLNG-E",2010,350,59.8488428228
"SLNG-E",2010,360,33.3391523955
"SLNG-E",2010,370,14.0803631011
"SLNG-E",2010,380,8.207521528
"SLNG-E",2010,390,5.3735658285
"SLNG-E",2010,400,2.4990236928
"SLNG-E",2010,410,1.0083640108
"SLNG-E",2010,420,1.5740833257
"SLNG-E",2010,430,0.1547456688
"SLNG-E",2010,440,0.058222251
"SLNG-E",2010,450,0.0729324957
"Spr_BS",2008,30,"NA"
"Spr_BS",2008,40,"NA"
"Spr_BS",2008,50,100186
"Spr_BS",2008,60,575337
"Spr_BS",2008,70,1398101
"Spr_BS",2008,80,3443135
"Spr_BS",2008,90,3084614
"Spr_BS",2008,100,916716
"Spr_BS",2008,110,97021
"Spr_BS",2008,120,6150
"Spr_BS",2008,130,"NA"
"Spr_BS",2008,140,"NA"
"Spr_BS",2009,30,"NA"
"Spr_BS",2009,40,"NA"
"Spr_BS",2009,50,97232
"Spr_BS",2009,60,558374
"Spr_BS",2009,70,1783132
"Spr_BS",2009,80,3341621
"Spr_BS",2009,90,2993671
"Spr_BS",2009,100,889688
"Spr_BS",2009,110,94160
"Spr_BS",2009,120,6115
"Spr_BS",2009,130,"NA"
"Spr_BS",2009,140,"NA"
"Spr_BS",2010,30,"NA"
"Spr_BS",2010,40,"NA"
"Spr_BS",2010,50,96533
"Spr_BS",2010,60,554359
"Spr_BS",2010,70,1770309
"Spr_BS",2010,80,3317592
"Spr_BS",2010,90,2972143
"Spr_BS",2010,100,883290
"Spr_BS",2010,110,93483
"Spr_BS",2010,120,6071
"Spr_BS",2010,130,"NA"
"Spr_BS",2010,140,"NA"
"Spr_BS",2011,30,"NA"
"Spr_BS",2011,40,"NA"
"Spr_BS",2011,50,27636
"Spr_BS",2011,60,801454
"Spr_BS",2011,70,2281974
"Spr_BS",2011,80,4236259
"Spr_BS",2011,90,3093956
"Spr_BS",2011,100,555359
"Spr_BS",2011,110,50009
"Spr_BS",2011,120,1974
"Spr_BS",2011,130,"NA"
"Spr_BS",2011,140,"NA"
"Spr_BS",2012,30,"NA"
"Spr_BS",2012,40,"NA"
"Spr_BS",2012,50,581421
"Spr_BS",2012,60,4805407
"Spr_BS",2012,70,7549977
"Spr_BS",2012,80,3071548
"Spr_BS",2012,90,1821738
"Spr_BS",2012,100,233814
"Spr_BS",2012,110,7513
"Spr_BS",2012,120,"NA"
"Spr_BS",2012,130,"NA"
"Spr_BS",2012,140,"NA"
"Spr_BS",2013,30,"NA"
"Spr_BS",2013,40,"NA"
"Spr_BS",2013,50,417350
"Spr_BS",2013,60,3598024
"Spr_BS",2013,70,5578010
"Spr_BS",2013,80,2419631
"Spr_BS",2013,90,1451105
"Spr_BS",2013,100,192597
"Spr_BS",2013,110,6154
"Spr_BS",2013,120,"NA"
"Spr_BS",2013,130,"NA"
"Spr_BS",2013,140,"NA"
"Spr_BS",2015,30,"NA"
"Spr_BS",2015,40,"NA"
"Spr_BS",2015,50,46489
"Spr_BS",2015,60,1215599
"Spr_BS",2015,70,2497066
"Spr_BS",2015,80,2473849
"Spr_BS",2015,90,961663
"Spr_BS",2015,100,94838
"Spr_BS",2015,110,2272
"Spr_BS",2015,120,"NA"
"Spr_BS",2015,130,"NA"
"Spr_BS",2015,140,"NA"
"Spr_BS",2016,30,"NA"
"Spr_BS",2016,40,"NA"
"Spr_BS",2016,50,272
"Spr_BS",2016,60,3820
"Spr_BS",2016,70,8118
"Spr_BS",2016,80,13879
"Spr_BS",2016,90,11307
"Spr_BS",2016,100,4190
"Spr_BS",2016,110,769
"Spr_BS",2016,120,"NA"
"Spr_BS",2016,130,"NA"
"Spr_BS",2016,140,"NA"
"Tur_BS",2008,140,"NA"
"Tur_BS",2008,150,"NA"
"Tur_BS",2008,160,"NA"
"Tur_BS",2008,170,"NA"
"Tur_BS",2008,180,"NA"
"Tur_BS",2008,190,"NA"
"Tur_BS",2008,200,"NA"
"Tur_BS",2008,210,"NA"
"Tur_BS",2008,220,9
"Tur_BS",2008,230,"NA"
"Tur_BS",2008,240,"NA"
"Tur_BS",2008,250,2
"Tur_BS",2008,260,"NA"
"Tur_BS",2008,270,"NA"
"Tur_BS",2008,280,6
"Tur_BS",2008,290,"NA"
"Tur_BS",2008,300,"NA"
"Tur_BS",2008,310,8
"Tur_BS",2008,320,"NA"
"Tur_BS",2008,330,"NA"
"Tur_BS",2008,340,17
"Tur_BS",2008,350,"NA"
"Tur_BS",2008,360,"NA"
"Tur_BS",2008,370,6
"Tur_BS",2008,380,"NA"
"Tur_BS",2008,390,"NA"
"Tur_BS",2008,400,16
"Tur_BS",2008,410,"NA"
"Tur_BS",2008,420,"NA"
"Tur_BS",2008,430,48
"Tur_BS",2008,440,"NA"
"Tur_BS",2008,450,"NA"
"Tur_BS",2008,460,44
"Tur_BS",2008,470,"NA"
"Tur_BS",2008,480,"NA"
"Tur_BS",2008,490,73
"Tur_BS",2008,500,"NA"
"Tur_BS",2008,510,"NA"
"Tur_BS",2008,520,44
"Tur_BS",2008,530,"NA"
"Tur_BS",2008,540,"NA"
"Tur_BS",2008,550,32
"Tur_BS",2008,560,"NA"
"Tur_BS",2008,570,"NA"
"Tur_BS",2008,580,44
"Tur_BS",2008,590,"NA"
"Tur_BS",2008,600,"NA"
"Tur_BS",2008,610,42
"Tur_BS",2008,620,"NA"
"Tur_BS",2008,630,"NA"
"Tur_BS",2008,640,12
"Tur_BS",2008,650,"NA"
"Tur_BS",2008,660,"NA"
"Tur_BS",2008,670,35
"Tur_BS",2008,680,"NA"
"Tur_BS",2008,690,"NA"
"Tur_BS",2008,700,16
"Tur_BS",2008,710,"NA"
"Tur_BS",2008,720,"NA"
"Tur_BS",2008,730,3
"Tur_BS",2008,740,"NA"
"Tur_BS",2008,750,"NA"
"Tur_BS",2008,760,4
"Tur_BS",2008,770,"NA"
"Tur_BS",2008,780,"NA"
"Tur_BS",2008,790,2
"Tur_BS",2008,800,"NA"
"Tur_BS",2008,810,"NA"
"Tur_BS",2008,820,"NA"
"Tur_BS",2008,830,"NA"
"Tur_BS",2008,840,"NA"
"Tur_BS",2009,140,"NA"
"Tur_BS",2009,150,"NA"
"Tur_BS",2009,160,"NA"
"Tur_BS",2009,170,"NA"
"Tur_BS",2009,180,"NA"
"Tur_BS",2009,190,"NA"
"Tur_BS",2009,200,"NA"
"Tur_BS",2009,210,"NA"
"Tur_BS",2009,220,6
"Tur_BS",2009,230,"NA"
"Tur_BS",2009,240,"NA"
"Tur_BS",2009,250,1
"Tur_BS",2009,260,"NA"
"Tur_BS",2009,270,"NA"
"Tur_BS",2009,280,5
"Tur_BS",2009,290,"NA"
"Tur_BS",2009,300,"NA"
"Tur_BS",2009,310,6
"Tur_BS",2009,320,"NA"
"Tur_BS",2009,330,"NA"
"Tur_BS",2009,340,12
"Tur_BS",2009,350,"NA"
"Tur_BS",2009,360,"NA"
"Tur_BS",2009,370,5
"Tur_BS",2009,380,"NA"
"Tur_BS",2009,390,"NA"
"Tur_BS",2009,400,11
"Tur_BS",2009,410,"NA"
"Tur_BS",2009,420,"NA"
"Tur_BS",2009,430,34
"Tur_BS",2009,440,"NA"
"Tur_BS",2009,450,"NA"
"Tur_BS",2009,460,31
"Tur_BS",2009,470,"NA"
"Tur_BS",2009,480,"NA"
"Tur_BS",2009,490,51
"Tur_BS",2009,500,"NA"
"Tur_BS",2009,510,"NA"
"Tur_BS",2009,520,31
"Tur_BS",2009,530,"NA"
"Tur_BS",2009,540,"NA"
"Tur_BS",2009,550,23
"Tur_BS",2009,560,"NA"
"Tur_BS",2009,570,"NA"
"Tur_BS",2009,580,31
"Tur_BS",2009,590,"NA"
"Tur_BS",2009,600,"NA"
"Tur_BS",2009,610,29
"Tur_BS",2009,620,"NA"
"Tur_BS",2009,630,"NA"
"Tur_BS",2009,640,8
"Tur_BS",2009,650,"NA"
"Tur_BS",2009,660,"NA"
"Tur_BS",2009,670,25
"Tur_BS",2009,680,"NA"
"Tur_BS",2009,690,"NA"
"Tur_BS",2009,700,11
"Tur_BS",2009,710,"NA"
"Tur_BS",2009,720,"NA"
"Tur_BS",2009,730,2
"Tur_BS",2009,740,"NA"
"Tur_BS",2009,750,"NA"
"Tur_BS",2009,760,3
"Tur_BS",2009,770,"NA"
"Tur_BS",2009,780,"NA"
"Tur_BS",2009,790,1
"Tur_BS",2009,800,"NA"
"Tur_BS",2009,810,"NA"
"Tur_BS",2009,820,"NA"
"Tur_BS",2009,830,"NA"
"Tur_BS",2009,840,"NA"
"Tur_BS",2010,140,"NA"
"Tur_BS",2010,150,"NA"
"Tur_BS",2010,160,"NA"
"Tur_BS",2010,170,"NA"
"Tur_BS",2010,180,"NA"
"Tur_BS",2010,190,"NA"
"Tur_BS",2010,200,"NA"
"Tur_BS",2010,210,"NA"
"Tur_BS",2010,220,6
"Tur_BS",2010,230,"NA"
"Tur_BS",2010,240,"NA"
"Tur_BS",2010,250,1
"Tur_BS",2010,260,"NA"
"Tur_BS",2010,270,"NA"
"Tur_BS",2010,280,4
"Tur_BS",2010,290,"NA"
"Tur_BS",2010,300,"NA"
"Tur_BS",2010,310,5
"Tur_BS",2010,320,"NA"
"Tur_BS",2010,330,"NA"
"Tur_BS",2010,340,11
"Tur_BS",2010,350,"NA"
"Tur_BS",2010,360,"NA"
"Tur_BS",2010,370,4
"Tur_BS",2010,380,"NA"
"Tur_BS",2010,390,"NA"
"Tur_BS",2010,400,10
"Tur_BS",2010,410,"NA"
"Tur_BS",2010,420,"NA"
"Tur_BS",2010,430,32
"Tur_BS",2010,440,"NA"
"Tur_BS",2010,450,"NA"
"Tur_BS",2010,460,29
"Tur_BS",2010,470,"NA"
"Tur_BS",2010,480,"NA"
"Tur_BS",2010,490,48
"Tur_BS",2010,500,"NA"
"Tur_BS",2010,510,"NA"
"Tur_BS",2010,520,29
"Tur_BS",2010,530,"NA"
"Tur_BS",2010,540,"NA"
"Tur_BS",2010,550,21
"Tur_BS",2010,560,"NA"
"Tur_BS",2010,570,"NA"
"Tur_BS",2010,580,29
"Tur_BS",2010,590,"NA"
"Tur_BS",2010,600,"NA"
"Tur_BS",2010,610,27
"Tur_BS",2010,620,"NA"
"Tur_BS",2010,630,"NA"
"Tur_BS",2010,640,8
"Tur_BS",2010,650,"NA"
"Tur_BS",2010,660,"NA"
"Tur_BS",2010,670,23
"Tur_BS",2010,680,"NA"
"Tur_BS",2010,690,"NA"
"Tur_BS",2010,700,7
"Tur_BS",2010,710,"NA"
"Tur_BS",2010,720,"NA"
"Tur_BS",2010,730,2
"Tur_BS",2010,740,"NA"
"Tur_BS",2010,750,"NA"
"Tur_BS",2010,760,3
"Tur_BS",2010,770,"NA"
"Tur_BS",2010,780,"NA"
"Tur_BS",2010,790,1
"Tur_BS",2010,800,"NA"
"Tur_BS",2010,810,"NA"
"Tur_BS",2010,820,"NA"
"Tur_BS",2010,830,"NA"
"Tur_BS",2010,840,"NA"
"Tur_BS",2011,140,"NA"
"Tur_BS",2011,150,"NA"
"Tur_BS",2011,160,"NA"
"Tur_BS",2011,170,"NA"
"Tur_BS",2011,180,"NA"
"Tur_BS",2011,190,"NA"
"Tur_BS",2011,200,"NA"
"Tur_BS",2011,210,"NA"
"Tur_BS",2011,220,15
"Tur_BS",2011,230,"NA"
"Tur_BS",2011,240,"NA"
"Tur_BS",2011,250,3
"Tur_BS",2011,260,"NA"
"Tur_BS",2011,270,"NA"
"Tur_BS",2011,280,11
"Tur_BS",2011,290,"NA"
"Tur_BS",2011,300,"NA"
"Tur_BS",2011,310,13
"Tur_BS",2011,320,"NA"
"Tur_BS",2011,330,"NA"
"Tur_BS",2011,340,28
"Tur_BS",2011,350,"NA"
"Tur_BS",2011,360,"NA"
"Tur_BS",2011,370,7
"Tur_BS",2011,380,"NA"
"Tur_BS",2011,390,"NA"
"Tur_BS",2011,400,3
"Tur_BS",2011,410,"NA"
"Tur_BS",2011,420,"NA"
"Tur_BS",2011,430,11
"Tur_BS",2011,440,"NA"
"Tur_BS",2011,450,"NA"
"Tur_BS",2011,460,48
"Tur_BS",2011,470,"NA"
"Tur_BS",2011,480,"NA"
"Tur_BS",2011,490,66
"Tur_BS",2011,500,"NA"
"Tur_BS",2011,510,"NA"
"Tur_BS",2011,520,72
"Tur_BS",2011,530,"NA"
"Tur_BS",2011,540,"NA"
"Tur_BS",2011,550,53
"Tur_BS",2011,560,"NA"
"Tur_BS",2011,570,"NA"
"Tur_BS",2011,580,44
"Tur_BS",2011,590,"NA"
"Tur_BS",2011,600,"NA"
"Tur_BS",2011,610,15
"Tur_BS",2011,620,"NA"
"Tur_BS",2011,630,"NA"
"Tur_BS",2011,640,15
"Tur_BS",2011,650,"NA"
"Tur_BS",2011,660,"NA"
"Tur_BS",2011,670,13
"Tur_BS",2011,680,"NA"
"Tur_BS",2011,690,"NA"
"Tur_BS",2011,700,3
"Tur_BS",2011,710,"NA"
"Tur_BS",2011,720,"NA"
"Tur_BS",2011,730,"NA"
"Tur_BS",2011,740,"NA"
"Tur_BS",2011,750,"NA"
"Tur_BS",2011,760,"NA"
"Tur_BS",2011,770,"NA"
"Tur_BS",2011,780,"NA"
"Tur_BS",2011,790,"NA"
"Tur_BS",2011,800,"NA"
"Tur_BS",2011,810,"NA"
"Tur_BS",2011,820,"NA"
"Tur_BS",2011,830,"NA"
"Tur_BS",2011,840,"NA"
"Tur_BS",2012,140,"NA"
"Tur_BS",2012,150,"NA"
"Tur_BS",2012,160,4
"Tur_BS",2012,170,"NA"
"Tur_BS",2012,180,"NA"
"Tur_BS",2012,190,6
"Tur_BS",2012,200,"NA"
"Tur_BS",2012,210,"NA"
"Tur_BS",2012,220,14
"Tur_BS",2012,230,"NA"
"Tur_BS",2012,240,"NA"
"Tur_BS",2012,250,8
"Tur_BS",2012,260,"NA"
"Tur_BS",2012,270,"NA"
"Tur_BS",2012,280,2
"Tur_BS",2012,290,"NA"
"Tur_BS",2012,300,"NA"
"Tur_BS",2012,310,9
"Tur_BS",2012,320,"NA"
"Tur_BS",2012,330,"NA"
"Tur_BS",2012,340,6
"Tur_BS",2012,350,"NA"
"Tur_BS",2012,360,"NA"
"Tur_BS",2012,370,14
"Tur_BS",2012,380,"NA"
"Tur_BS",2012,390,"NA"
"Tur_BS",2012,400,19
"Tur_BS",2012,410,"NA"
"Tur_BS",2012,420,"NA"
"Tur_BS",2012,430,11
"Tur_BS",2012,440,"NA"
"Tur_BS",2012,450,"NA"
"Tur_BS",2012,460,13
"Tur_BS",2012,470,"NA"
"Tur_BS",2012,480,"NA"
"Tur_BS",2012,490,32
"Tur_BS",2012,500,"NA"
"Tur_BS",2012,510,"NA"
"Tur_BS",2012,520,10
"Tur_BS",2012,530,"NA"
"Tur_BS",2012,540,"NA"
"Tur_BS",2012,550,8
"Tur_BS",2012,560,"NA"
"Tur_BS",2012,570,"NA"
"Tur_BS",2012,580,14
"Tur_BS",2012,590,"NA"
"Tur_BS",2012,600,"NA"
"Tur_BS",2012,610,6
"Tur_BS",2012,620,"NA"
"Tur_BS",2012,630,"NA"
"Tur_BS",2012,640,5
"Tur_BS",2012,650,"NA"
"Tur_BS",2012,660,"NA"
"Tur_BS",2012,670,4
"Tur_BS",2012,680,"NA"
"Tur_BS",2012,690,"NA"
"Tur_BS",2012,700,3
"Tur_BS",2012,710,"NA"
"Tur_BS",2012,720,"NA"
"Tur_BS",2012,730,1
"Tur_BS",2012,740,"NA"
"Tur_BS",2012,750,"NA"
"Tur_BS",2012,760,1
"Tur_BS",2012,770,"NA"
"Tur_BS",2012,780,"NA"
"Tur_BS",2012,790,2
"Tur_BS",2012,800,"NA"
"Tur_BS",2012,810,"NA"
"Tur_BS",2012,820,"NA"
"Tur_BS",2012,830,"NA"
"Tur_BS",2012,840,"NA"
"Tur_BS",2013,140,"NA"
"Tur_BS",2013,150,"NA"
"Tur_BS",2013,160,3
"Tur_BS",2013,170,"NA"
"Tur_BS",2013,180,"NA"
"Tur_BS",2013,190,5
"Tur_BS",2013,200,"NA"
"Tur_BS",2013,210,"NA"
"Tur_BS",2013,220,12
"Tur_BS",2013,230,"NA"
"Tur_BS",2013,240,"NA"
"Tur_BS",2013,250,7
"Tur_BS",2013,260,"NA"
"Tur_BS",2013,270,"NA"
"Tur_BS",2013,280,2
"Tur_BS",2013,290,"NA"
"Tur_BS",2013,300,"NA"
"Tur_BS",2013,310,8
"Tur_BS",2013,320,"NA"
"Tur_BS",2013,330,"NA"
"Tur_BS",2013,340,5
"Tur_BS",2013,350,"NA"
"Tur_BS",2013,360,"NA"
"Tur_BS",2013,370,12
"Tur_BS",2013,380,"NA"
"Tur_BS",2013,390,"NA"
"Tur_BS",2013,400,17
"Tur_BS",2013,410,"NA"
"Tur_BS",2013,420,"NA"
"Tur_BS",2013,430,9
"Tur_BS",2013,440,"NA"
"Tur_BS",2013,450,"NA"
"Tur_BS",2013,460,12
"Tur_BS",2013,470,"NA"
"Tur_BS",2013,480,"NA"
"Tur_BS",2013,490,28
"Tur_BS",2013,500,"NA"
"Tur_BS",2013,510,"NA"
"Tur_BS",2013,520,9
"Tur_BS",2013,530,"NA"
"Tur_BS",2013,540,"NA"
"Tur_BS",2013,550,7
"Tur_BS",2013,560,"NA"
"Tur_BS",2013,570,"NA"
"Tur_BS",2013,580,13
"Tur_BS",2013,590,"NA"
"Tur_BS",2013,600,"NA"
"Tur_BS",2013,610,6
"Tur_BS",2013,620,"NA"
"Tur_BS",2013,630,"NA"
"Tur_BS",2013,640,5
"Tur_BS",2013,650,"NA"
"Tur_BS",2013,660,"NA"
"Tur_BS",2013,670,4
"Tur_BS",2013,680,"NA"
"Tur_BS",2013,690,"NA"
"Tur_BS",2013,700,3
"Tur_BS",2013,710,"NA"
"Tur_BS",2013,720,"NA"
"Tur_BS",2013,730,1
"Tur_BS",2013,740,"NA"
"Tur_BS",2013,750,"NA"
"Tur_BS",2013,760,0
"Tur_BS",2013,770,"NA"
"Tur_BS",2013,780,"NA"
"Tur_BS",2013,790,2
"Tur_BS",2013,800,"NA"
"Tur_BS",2013,810,"NA"
"Tur_BS",2013,820,"NA"
"Tur_BS",2013,830,"NA"
"Tur_BS",2013,840,"NA"
"Tur_BS",2014,140,"NA"
"Tur_BS",2014,150,"NA"
"Tur_BS",2014,160,"NA"
"Tur_BS",2014,170,"NA"
"Tur_BS",2014,180,"NA"
"Tur_BS",2014,190,4
"Tur_BS",2014,200,"NA"
"Tur_BS",2014,210,"NA"
"Tur_BS",2014,220,"NA"
"Tur_BS",2014,230,"NA"
"Tur_BS",2014,240,"NA"
"Tur_BS",2014,250,5
"Tur_BS",2014,260,2
"Tur_BS",2014,270,"NA"
"Tur_BS",2014,280,5
"Tur_BS",2014,290,2
"Tur_BS",2014,300,"NA"
"Tur_BS",2014,310,11
"Tur_BS",2014,320,1
"Tur_BS",2014,330,"NA"
"Tur_BS",2014,340,2
"Tur_BS",2014,350,4
"Tur_BS",2014,360,"NA"
"Tur_BS",2014,370,4
"Tur_BS",2014,380,5
"Tur_BS",2014,390,"NA"
"Tur_BS",2014,400,9
"Tur_BS",2014,410,6
"Tur_BS",2014,420,"NA"
"Tur_BS",2014,430,12
"Tur_BS",2014,440,6
"Tur_BS",2014,450,"NA"
"Tur_BS",2014,460,15
"Tur_BS",2014,470,8
"Tur_BS",2014,480,"NA"
"Tur_BS",2014,490,13
"Tur_BS",2014,500,12
"Tur_BS",2014,510,"NA"
"Tur_BS",2014,520,9
"Tur_BS",2014,530,16
"Tur_BS",2014,540,"NA"
"Tur_BS",2014,550,7
"Tur_BS",2014,560,11
"Tur_BS",2014,570,"NA"
"Tur_BS",2014,580,5
"Tur_BS",2014,590,9
"Tur_BS",2014,600,"NA"
"Tur_BS",2014,610,5
"Tur_BS",2014,620,5
"Tur_BS",2014,630,"NA"
"Tur_BS",2014,640,2
"Tur_BS",2014,650,12
"Tur_BS",2014,660,"NA"
"Tur_BS",2014,670,2
"Tur_BS",2014,680,"NA"
"Tur_BS",2014,690,"NA"
"Tur_BS",2014,700,2
"Tur_BS",2014,710,"NA"
"Tur_BS",2014,720,"NA"
"Tur_BS",2014,730,1
"Tur_BS",2014,740,"NA"
"Tur_BS",2014,750,"NA"
"Tur_BS",2014,760,1
"Tur_BS",2014,770,"NA"
"Tur_BS",2014,780,"NA"
"Tur_BS",2014,790,0
"Tur_BS",2014,800,"NA"
"Tur_BS",2014,810,"NA"
"Tur_BS",2014,820,0
"Tur_BS",2014,830,"NA"
"Tur_BS",2014,840,"NA"
"Tur_BS",2015,140,"NA"
"Tur_BS",2015,150,"NA"
"Tur_BS",2015,160,"NA"
"Tur_BS",2015,170,"NA"
"Tur_BS",2015,180,"NA"
"Tur_BS",2015,190,"NA"
"Tur_BS",2015,200,"NA"
"Tur_BS",2015,210,"NA"
"Tur_BS",2015,220,"NA"
"Tur_BS",2015,230,5
"Tur_BS",2015,240,"NA"
"Tur_BS",2015,250,2
"Tur_BS",2015,260,"NA"
"Tur_BS",2015,270,"NA"
"Tur_BS",2015,280,"NA"
"Tur_BS",2015,290,10
"Tur_BS",2015,300,"NA"
"Tur_BS",2015,310,"NA"
"Tur_BS",2015,320,15
"Tur_BS",2015,330,"NA"
"Tur_BS",2015,340,5
"Tur_BS",2015,350,41
"Tur_BS",2015,360,"NA"
"Tur_BS",2015,370,34
"Tur_BS",2015,380,46
"Tur_BS",2015,390,"NA"
"Tur_BS",2015,400,20
"Tur_BS",2015,410,81
"Tur_BS",2015,420,"NA"
"Tur_BS",2015,430,33
"Tur_BS",2015,440,43
"Tur_BS",2015,450,"NA"
"Tur_BS",2015,460,49
"Tur_BS",2015,470,30
"Tur_BS",2015,480,"NA"
"Tur_BS",2015,490,49
"Tur_BS",2015,500,43
"Tur_BS",2015,510,"NA"
"Tur_BS",2015,520,46
"Tur_BS",2015,530,51
"Tur_BS",2015,540,"NA"
"Tur_BS",2015,550,29
"Tur_BS",2015,560,20
"Tur_BS",2015,570,"NA"
"Tur_BS",2015,580,16
"Tur_BS",2015,590,8
"Tur_BS",2015,600,"NA"
"Tur_BS",2015,610,3
"Tur_BS",2015,620,20
"Tur_BS",2015,630,"NA"
"Tur_BS",2015,640,10
"Tur_BS",2015,650,"NA"
"Tur_BS",2015,660,"NA"
"Tur_BS",2015,670,7
"Tur_BS",2015,680,"NA"
"Tur_BS",2015,690,"NA"
"Tur_BS",2015,700,2
"Tur_BS",2015,710,"NA"
"Tur_BS",2015,720,"NA"
"Tur_BS",2015,730,"NA"
"Tur_BS",2015,740,"NA"
"Tur_BS",2015,750,"NA"
"Tur_BS",2015,760,"NA"
"Tur_BS",2015,770,"NA"
"Tur_BS",2015,780,"NA"
"Tur_BS",2015,790,"NA"
"Tur_BS",2015,800,"NA"
"Tur_BS",2015,810,"NA"
"Tur_BS",2015,820,"NA"
"Tur_BS",2015,830,"NA"
"Tur_BS",2015,840,"NA"
"Tur_BS",2016,140,"NA"
"Tur_BS",2016,150,"NA"
"Tur_BS",2016,160,"NA"
"Tur_BS",2016,170,"NA"
"Tur_BS",2016,180,"NA"
"Tur_BS",2016,190,9
"Tur_BS",2016,200,17
"Tur_BS",2016,210,"NA"
"Tur_BS",2016,220,11
"Tur_BS",2016,230,45
"Tur_BS",2016,240,"NA"
"Tur_BS",2016,250,3
"Tur_BS",2016,260,62
"Tur_BS",2016,270,"NA"
"Tur_BS",2016,280,13
"Tur_BS",2016,290,11
"Tur_BS",2016,300,"NA"
"Tur_BS",2016,310,11
"Tur_BS",2016,320,5
"Tur_BS",2016,330,"NA"
"Tur_BS",2016,340,"NA"
"Tur_BS",2016,350,15
"Tur_BS",2016,360,"NA"
"Tur_BS",2016,370,7
"Tur_BS",2016,380,17
"Tur_BS",2016,390,"NA"
"Tur_BS",2016,400,26
"Tur_BS",2016,410,40
"Tur_BS",2016,420,"NA"
"Tur_BS",2016,430,54
"Tur_BS",2016,440,40
"Tur_BS",2016,450,"NA"
"Tur_BS",2016,460,82
"Tur_BS",2016,470,59
"Tur_BS",2016,480,"NA"
"Tur_BS",2016,490,100
"Tur_BS",2016,500,38
"Tur_BS",2016,510,"NA"
"Tur_BS",2016,520,91
"Tur_BS",2016,530,36
"Tur_BS",2016,540,"NA"
"Tur_BS",2016,550,76
